"RaterID","Batch.x","Text","Trial","Time.x","Rating","Batch.y","Time.y","Sex","Age","NativeLanguage","NativeLanguage2","NativeLanguageOther","Country","Education","Profession","OtherOccupation","TeacherFollowUp","StudentFollowUp"
"58a454efd25ae","L","GermanTexts/L/V_CD_13_arg_D_C_1.txt",28,1487164919248,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/J_PLD_4_narr_D_C_1.txt",29,1487164925531,5,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/E_PLD_10_arg_D_C_2.txt",30,1487164929062,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/X_PND_2_narr_D_C_1.txt",31,1487164936286,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/M_PLD_14_narr_D_C_2.txt",32,1487164941836,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/N_CD_20_narr_D_C_1.txt",33,1487164951308,6,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/L_PLD_13_arg_D_C_3.txt",34,1487164954621,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/N_CD_20_arg_D_C_1.txt",35,1487164960459,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/H_PLD_2_narr_D_C_3.txt",36,1487164963779,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/N_CD_16_narr_D_C_1.txt",37,1487164974151,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/S_CD_7_arg_D_C_3.txt",38,1487164978926,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/O_PLD_5_arg_D_C_3.txt",39,1487164984391,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/I_PLD_3_narr_D_C_3.txt",40,1487164989248,6,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/M_PLD_2_arg_D_C_3.txt",41,1487164992265,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/U_CD_7_narr_D_C_3.txt",42,1487165004615,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/N_CD_8_arg_D_C_3.txt",43,1487165008632,5,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/U_CD_12_arg_D_C_1.txt",44,1487165011977,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/L_PLD_17_arg_D_C_1.txt",45,1487165016093,3,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/V_CD_3_narr_D_C_2.txt",46,1487165020109,5,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/E_PLD_7_arg_D_C_2.txt",47,1487165022500,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/J_PLD_8_narr_D_C_1.txt",48,1487165034877,5,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/H_PLD_7_narr_D_C_1.txt",49,1487165040793,2,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/N_CD_7_arg_D_C_2.txt",50,1487165044340,4,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/S_CD_12_narr_D_C_3.txt",51,1487165050989,6,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a454efd25ae","L","GermanTexts/L/V_CD_15_narr_D_C_2.txt",52,1487165057368,5,"L","20170215-14:17:35","male",37,"mono-German",NA,NA,"DE","Master","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/AB_PLD_1_narr_D_C_1.txt",2,1487165662969,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/U_CD_14_narr_D_C_3.txt",3,1487165711989,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/S_CD_5_narr_D_C_1.txt",4,1487165731969,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/AB_PLD_1_arg_D_C_1.txt",5,1487165763557,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/I_PLD_3_arg_D_C_2.txt",6,1487165806817,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_19_arg_D_C_2.txt",7,1487165844668,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_21_arg_D_C_2.txt",8,1487165877702,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_14_narr_D_C_3.txt",9,1487165912680,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_19_arg_D_C_3.txt",10,1487165932255,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/H_PLD_4_arg_D_C_2.txt",11,1487165953363,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/H_PLD_2_narr_D_C_2.txt",12,1487165985615,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/S_CD_1_narr_D_C_3.txt",13,1487166016255,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/E_PLD_13_narr_D_C_3.txt",14,1487166035846,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/L_PLD_17_arg_D_C_3.txt",15,1487166059584,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_17_narr_D_C_1.txt",16,1487166077327,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/O_PLD_17_narr_D_C_2.txt",17,1487166083875,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/AB_PLD_3_arg_D_C_2.txt",18,1487166109020,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/E_PLD_1_narr_D_C_3.txt",19,1487166119236,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/J_PLD_3_narr_D_C_2.txt",20,1487166148421,4,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_9_narr_D_C_2.txt",21,1487166176107,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/O_PLD_10_arg_D_C_1.txt",22,1487166189269,2,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/I_PLD_2_narr_D_C_1.txt",23,1487166208710,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/J_PLD_4_narr_D_C_3.txt",24,1487166240081,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_7_arg_D_C_2.txt",25,1487166259553,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/O_PLD_19_arg_D_C_2.txt",26,1487166266724,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/M_PLD_4_arg_D_C_1.txt",27,1487166278718,4,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_20_arg_D_C_3.txt",28,1487166291324,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/H_PLD_1_narr_D_C_1.txt",29,1487166301991,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/F_PLD_8_narr_D_C_2.txt",30,1487166379591,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_5_arg_D_C_2.txt",31,1487166389912,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_16_narr_D_C_2.txt",32,1487166409756,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_7_narr_D_C_1.txt",33,1487166425974,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/S_CD_3_arg_D_C_3.txt",34,1487166440731,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/F_PLD_9_narr_D_C_2.txt",35,1487166448987,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/U_CD_14_arg_D_C_1.txt",36,1487166466745,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/E_PLD_14_arg_D_C_3.txt",37,1487166494243,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/AC_PLD_1_narr_D_C_1.txt",38,1487166508641,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/J_PLD_5_narr_D_C_3.txt",39,1487166517979,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/O_PLD_13_narr_D_C_2.txt",40,1487166528809,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/AG_PLD_2_arg_D_C_1.txt",41,1487166547287,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/L_PLD_9_arg_D_C_3.txt",42,1487166565289,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_14_arg_D_C_2.txt",43,1487166573553,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_11_arg_D_C_1.txt",44,1487166593743,8,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/O_PLD_19_arg_D_C_3.txt",45,1487166616055,5,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/N_CD_16_arg_D_C_3.txt",46,1487166636195,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_18_arg_D_C_1.txt",47,1487166646682,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/S_CD_12_arg_D_C_1.txt",48,1487166660100,3,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/L_PLD_13_arg_D_C_1.txt",49,1487166674628,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/V_CD_30_narr_D_C_2.txt",50,1487166706261,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/F_PLD_1_arg_D_C_3.txt",51,1487166722351,6,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a4587562dc4","J","GermanTexts/J/X_PND_3_narr_D_C_2.txt",52,1487166735779,7,"J","20170215-14:32:37","female",39,"mono-German",NA,NA,"AT","PhD","Linguist",NA,NA,NA
"58a45b07df7f5","F","GermanTexts/F/N_CD_3_arg_D_C_1.txt",2,1487166318933,4,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/X_PND_3_arg_D_C_1.txt",3,1487166331846,4,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_16_narr_D_C_3.txt",4,1487166349939,6,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/U_CD_5_arg_D_C_1.txt",5,1487166369023,6,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/E_PLD_6_narr_D_C_3.txt",6,1487166394611,9,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/U_CD_3_arg_D_C_3.txt",7,1487166411288,6,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/M_PLD_6_arg_D_C_1.txt",8,1487166423046,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_14_arg_D_C_1.txt",9,1487166434757,4,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_4_narr_D_C_2.txt",10,1487166441671,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/F_PLD_8_arg_D_C_1.txt",11,1487166454896,6,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_4_arg_D_C_1.txt",12,1487166482711,7,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/AF_PLD_2_arg_D_C_3.txt",13,1487166499383,7,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/U_CD_1_narr_D_C_3.txt",14,1487166519677,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_4_narr_D_C_1.txt",15,1487166534536,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/S_CD_9_arg_D_C_2.txt",16,1487166558525,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/I_PLD_1_narr_D_C_1.txt",17,1487166569254,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/AB_PLD_3_arg_D_C_3.txt",18,1487166602751,7,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/F_PLD_5_arg_D_C_2.txt",19,1487166610178,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_3_narr_D_C_1.txt",20,1487166632674,4,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/E_PLD_7_narr_D_C_1.txt",21,1487166653852,2,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/X_PND_3_arg_D_C_2.txt",22,1487166672329,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/E_PLD_12_narr_D_C_1.txt",23,1487166684322,4,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/J_PLD_1_arg_D_C_1.txt",24,1487166696288,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/S_CD_12_narr_D_C_1.txt",25,1487166715971,6,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/M_PLD_1_narr_D_C_2.txt",26,1487166727216,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/N_CD_14_arg_D_C_2.txt",27,1487166739896,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/U_CD_7_narr_D_C_2.txt",28,1487166751907,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/U_CD_12_narr_D_C_2.txt",29,1487166766949,3,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/V_CD_15_narr_D_C_3.txt",30,1487166800143,5,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
"58a45b07df7f5","F","GermanTexts/F/H_PLD_12_arg_D_C_2.txt",31,1487166837876,7,"F","20170215-14:43:35","male",26,"mono-German",NA,NA,"CH","Secondary","Student",NA,NA,"Primarlehrerausbildung"
